"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"2006","Temperate South America","2011",28,2011-07-17,303,0,89,0,98,298,5,4805,0.0620187304890739,0.00104058272632674,24445466949.4286,0.00123949360683856,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,"2011",28,2011-07-17,303,0,89,0,98,298,5,4805,0.0620187304890739,0.00104058272632674,24445466949.4286,0.00123949360683856,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,0.00178187041613587,0.00394469305525621
"2007","Temperate South America","2011",29,2011-07-24,320,0,100,0,105,316,4,4339,0.072827840516248,0.000921871398939848,24445466949.4286,0.00130903615243676,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,"2011",29,2011-07-24,320,0,100,0,105,316,4,4339,0.072827840516248,0.000921871398939848,24445466949.4286,0.00130903615243676,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,0.00178261248576117,0.0039459813842889
"2008","Temperate South America","2011",30,2011-07-31,301,0,81,0,123,299,2,3869,0.077280951150168,0.000516929439131559,24445466949.4286,0.00123131213088583,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,"2011",30,2011-07-31,301,0,81,0,123,299,2,3869,0.077280951150168,0.000516929439131559,24445466949.4286,0.00123131213088583,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,0.00174771463164358,0.00391170695949264
"2009","Temperate South America","2011",31,2011-08-07,286,0,80,0,138,284,2,3322,0.0854906682721252,0.000602046959662854,24445466949.4286,0.00116995106124036,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,"2011",31,2011-08-07,286,0,80,0,138,284,2,3322,0.0854906682721252,0.000602046959662854,24445466949.4286,0.00116995106124036,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,0.00167843759743302,0.0038429264849289
"2010","Temperate South America","2011",32,2011-08-14,290,0,110,0,132,289,1,3303,0.0874962155616107,0.000302755071147442,24445466949.4286,0.00118631401314582,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2011",32,2011-08-14,290,0,110,0,132,289,1,3303,0.0874962155616107,0.000302755071147442,24445466949.4286,0.00118631401314582,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.00157736563383892,0.00374206649083138
"2011","Temperate South America","2011",33,2011-08-21,273,0,118,0,110,271,2,3047,0.0889399409255005,0.000656383327863472,24445466949.4286,0.00111677146754761,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2011",33,2011-08-21,273,0,118,0,110,271,2,3047,0.0889399409255005,0.000656383327863472,24445466949.4286,0.00111677146754761,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.00144836425226469,0.00361294054611768
"2012","Temperate South America","2011",34,2011-08-28,198,0,94,0,67,197,1,2662,0.0740045078888054,0.000375657400450789,24445466949.4286,0.000809966119320246,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2011",34,2011-08-28,198,0,94,0,67,197,1,2662,0.0740045078888054,0.000375657400450789,24445466949.4286,0.000809966119320246,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.00129649370432983,0.0034606908030408
"2013","Temperate South America","2011",35,2011-09-04,219,0,86,0,64,218,1,2905,0.0750430292598967,0.000344234079173838,24445466949.4286,0.000895871616823909,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2011",35,2011-09-04,219,0,86,0,64,218,1,2905,0.0750430292598967,0.000344234079173838,24445466949.4286,0.000895871616823909,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.00112787539957226,0.00329163820379589
"2014","Temperate South America","2011",36,2011-09-11,163,0,68,0,43,161,2,2702,0.0595854922279793,0.00074019245003701,24445466949.4286,0.000666790290147475,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2011",36,2011-09-11,163,0,68,0,43,161,2,2702,0.0595854922279793,0.00074019245003701,24445466949.4286,0.000666790290147475,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000949508543104827,0.00311303779492923
"2015","Temperate South America","2011",37,2011-09-18,151,0,44,0,41,147,4,2636,0.0557663125948407,0.00151745068285281,24445466949.4286,0.000617701434431097,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2011",37,2011-09-18,151,0,44,0,41,147,4,2636,0.0557663125948407,0.00151745068285281,24445466949.4286,0.000617701434431097,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000769034348416131,0.00293275045346691
"2016","Temperate South America","2011",38,2011-09-25,122,0,35,0,26,120,2,2161,0.0555298472929199,0.000925497454881999,24445466949.4286,0.000499070033116515,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2011",38,2011-09-25,122,0,35,0,26,120,2,2161,0.0555298472929199,0.000925497454881999,24445466949.4286,0.000499070033116515,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.000594445258308207,0.00275885657123869
"2017","Temperate South America","2011",39,2011-10-02,78,0,30,0,15,78,0,1930,0.0404145077720207,0,24445466949.4286,0.000319077562156461,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2011",39,2011-10-02,78,0,30,0,15,78,0,1930,0.0404145077720207,0,24445466949.4286,0.000319077562156461,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.00043373668830804,0.00259924612638079
"2018","Temperate South America","2011",40,2011-10-09,50,0,17,0,16,49,1,1650,0.0296969696969697,0.000606060606060606,24445466949.4286,0.000204536898818244,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2011",40,2011-10-09,50,0,17,0,16,49,1,1650,0.0296969696969697,0.000606060606060606,24445466949.4286,0.000204536898818244,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000294498891654893,0.0024612179792321
"2019","Temperate South America","2011",41,2011-10-16,19,0,5,0,7,18,1,1622,0.0110974106041924,0.00061652281134402,24445466949.4286,7.77240215509327e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2011",41,2011-10-16,19,0,5,0,7,18,1,1622,0.0110974106041924,0.00061652281134402,24445466949.4286,7.77240215509327e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.000183446633735554,0.0023511056412755
"2020","Temperate South America","2011",42,2011-10-23,26,0,5,0,8,25,1,1820,0.0137362637362637,0.000549450549450549,24445466949.4286,0.000106359187385487,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2011",42,2011-10-23,26,0,5,0,8,25,1,1820,0.0137362637362637,0.000549450549450549,24445466949.4286,0.000106359187385487,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000105884455906868,0.00227391704410533
"2021","Temperate South America","2011",43,2011-10-30,21,0,8,0,6,21,0,1757,0.0119521912350598,0,24445466949.4286,8.59054975036625e-05,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2011",43,2011-10-30,21,0,8,0,6,21,0,1757,0.0119521912350598,0,24445466949.4286,8.59054975036625e-05,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,6.51054035389897e-05,0.00223293583068472
"2022","Temperate South America","2011",44,2011-11-06,12,0,8,0,1,12,0,1452,0.00826446280991736,0,24445466949.4286,4.90888557163786e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,"2011",44,2011-11-06,12,0,8,0,1,12,0,1452,0.00826446280991736,0,24445466949.4286,4.90888557163786e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,6.1721192079478e-05,0.00222918954790102
"2023","Temperate South America","2011",45,2011-11-13,21,0,8,0,10,21,0,1501,0.0139906728847435,0,24445466949.4286,8.59054975036625e-05,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,"2011",45,2011-11-13,21,0,8,0,10,21,0,1501,0.0139906728847435,0,24445466949.4286,8.59054975036625e-05,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,9.2921885708197e-05,0.00226066128980238
"2024","Temperate South America","2011",46,2011-11-20,22,0,14,0,7,22,0,1395,0.0157706093189964,0,24445466949.4286,8.99962354800274e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,"2011",46,2011-11-20,22,0,14,0,7,22,0,1395,0.0157706093189964,0,24445466949.4286,8.99962354800274e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,0.000151663268070479,0.00232113590702107
"2025","Temperate South America","2011",47,2011-11-27,22,0,17,0,2,21,1,1217,0.0172555464256368,0.000821692686935086,24445466949.4286,8.99962354800274e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,"2011",47,2011-11-27,22,0,17,0,2,21,1,1217,0.0172555464256368,0.000821692686935086,24445466949.4286,8.99962354800274e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,0.000225780191018821,0.00239868073024645
"2026","Temperate South America","2011",48,2011-12-04,16,0,15,0,0,15,1,1089,0.0137741046831956,0.000918273645546373,24445466949.4286,6.54518076218381e-05,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,"2011",48,2011-12-04,16,0,15,0,0,15,1,1089,0.0137741046831956,0.000918273645546373,24445466949.4286,6.54518076218381e-05,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,0.000297024296927795,0.00247402915016564
"2027","Temperate South America","2011",49,2011-12-11,29,0,22,0,0,27,2,981,0.0275229357798165,0.00203873598369011,24445466949.4286,0.000118631401314582,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,"2011",49,2011-12-11,29,0,22,0,0,27,2,981,0.0275229357798165,0.00203873598369011,24445466949.4286,0.000118631401314582,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,0.000340024622253132,0.00251963012981379
"2028","Temperate South America","2011",50,2011-12-18,18,0,14,0,1,16,2,1173,0.0136402387041773,0.00170502983802217,24445466949.4286,7.36332835745678e-05,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,"2011",50,2011-12-18,18,0,14,0,1,16,2,1173,0.0136402387041773,0.00170502983802217,24445466949.4286,7.36332835745678e-05,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,0.000321169703614288,0.00250095063507984
"2029","Temperate South America","2011",51,2011-12-25,23,0,18,0,0,23,0,780,0.0294871794871795,0,24445466949.4286,9.40869734563922e-05,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2011",51,2011-12-25,23,0,18,0,0,23,0,780,0.0294871794871795,0,24445466949.4286,9.40869734563922e-05,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.000197409924235004,0.00238298191183111
"2030","Temperate South America","2011",52,2012-01-01,34,0,34,0,0,34,0,549,0.0619307832422587,0,24445466949.4286,0.000139085091196406,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2011",52,2012-01-01,34,0,34,0,0,34,0,549,0.0619307832422587,0,24445466949.4286,0.000139085091196406,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,-8.50210438150256e-05,0.00214642533261544
"2031","Temperate South America","2012",1,2012-01-08,18,0,15,0,1,16,2,1141,0.014022787028922,0.00175284837861525,24445466949.4286,7.36332835745678e-05,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,"2012",1,2012-01-08,18,0,15,0,1,16,2,1141,0.014022787028922,0.00175284837861525,24445466949.4286,7.36332835745678e-05,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,-0.000121139136538773,0.00213347331617946
"2032","Temperate South America","2012",2,2012-01-15,13,0,10,0,0,11,2,1050,0.0104761904761905,0.0019047619047619,24445466949.4286,5.31795936927434e-05,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,"2012",2,2012-01-15,13,0,10,0,0,11,2,1050,0.0104761904761905,0.0019047619047619,24445466949.4286,5.31795936927434e-05,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,0.000102589807527309,0.00229171156247535
"2033","Temperate South America","2012",3,2012-01-22,6,0,2,0,1,3,3,1032,0.00290697674418605,0.00290697674418605,24445466949.4286,2.45444278581893e-05,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,"2012",3,2012-01-22,6,0,2,0,1,3,3,1032,0.00290697674418605,0.00290697674418605,24445466949.4286,2.45444278581893e-05,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,0.000216025420245458,0.00239560966824585
"2034","Temperate South America","2012",4,2012-01-29,2,0,1,0,1,2,0,955,0.00209424083769634,0,24445466949.4286,8.18147595272976e-06,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,"2012",4,2012-01-29,2,0,1,0,1,2,0,955,0.00209424083769634,0,24445466949.4286,8.18147595272976e-06,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,0.000246266503525661,0.00242642978876563
"2035","Temperate South America","2012",5,2012-02-05,2,0,0,0,1,2,0,842,0.00237529691211401,0,24445466949.4286,8.18147595272976e-06,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,"2012",5,2012-02-05,2,0,0,0,1,2,0,842,0.00237529691211401,0,24445466949.4286,8.18147595272976e-06,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,0.000217480326334396,0.00239590054992804
"2036","Temperate South America","2012",6,2012-02-12,4,0,2,0,1,3,1,828,0.0036231884057971,0.00120772946859903,24445466949.4286,1.63629519054595e-05,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2012",6,2012-02-12,4,0,2,0,1,3,1,828,0.0036231884057971,0.00120772946859903,24445466949.4286,1.63629519054595e-05,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.000150870492502619,0.00232519646486052
"2037","Temperate South America","2012",7,2012-02-19,9,0,5,0,0,6,3,747,0.00803212851405622,0.00401606425702811,24445466949.4286,3.68166417872839e-05,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2012",7,2012-02-19,9,0,5,0,0,6,3,747,0.00803212851405622,0.00401606425702811,24445466949.4286,3.68166417872839e-05,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,6.46855412700376e-05,0.00223503745755693
"2038","Temperate South America","2012",8,2012-02-26,5,0,1,0,2,3,2,684,0.0043859649122807,0.00292397660818713,24445466949.4286,2.04536898818244e-05,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2012",8,2012-02-26,5,0,1,0,2,3,2,684,0.0043859649122807,0.00292397660818713,24445466949.4286,2.04536898818244e-05,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,-2.57346481227216e-05,0.00214227583109937
"2039","Temperate South America","2012",9,2012-03-04,9,0,3,0,4,8,1,808,0.0099009900990099,0.00123762376237624,24445466949.4286,3.68166417872839e-05,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2012",9,2012-03-04,9,0,3,0,4,8,1,808,0.0099009900990099,0.00123762376237624,24445466949.4286,3.68166417872839e-05,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,-0.000107877632201436,0.00205950007007343
